id,host_id,neighbourhood_group_cleansed,neighbourhood_cleansed,latitude,longitude,room_type,minimum_nights,number_of_reviews,availability_365,calculated_host_listings_count
29158689,41209536,Brooklyn,Bedford-Stuyvesant,40.69735,-73.93714,Entire home/apt,30.0,63,364,1
29168569,26377263,Brooklyn,East Flatbush,40.65374,-73.93608,Private room,30.0,7,294,43
29170235,26377263,Brooklyn,East Flatbush,40.65211,-73.93761,Private room,30.0,6,308,43
29176205,63896964,Manhattan,Midtown,40.753,-73.97065,Entire home/apt,30.0,0,0,1
29181449,186349150,Brooklyn,Bedford-Stuyvesant,40.68888,-73.95248,Private room,30.0,2,0,1
29184626,89680730,Brooklyn,Brownsville,40.66213,-73.91827,Private room,2.0,212,361,2
29202087,8917825,Brooklyn,Greenpoint,40.71905,-73.95272,Entire home/apt,30.0,11,0,1
29213886,7956889,Brooklyn,Bushwick,40.68873,-73.91524,Entire home/apt,30.0,7,0,1
29214672,7638924,Brooklyn,Bushwick,40.70624,-73.91769,Entire home/apt,30.0,0,0,1
29215541,219502160,Queens,Ozone Park,40.6808,-73.85489,Entire home/apt,30.0,4,0,1
29231943,7556128,Manhattan,East Village,40.72917,-73.98278,Private room,30.0,3,0,1
29455559,221871654,Manhattan,East Village,40.72312,-73.98462,Entire home/apt,30.0,0,0,1
29455932,106692652,Queens,Rego Park,40.73062,-73.85911,Private room,30.0,5,0,1
29463847,221929447,Manhattan,East Harlem,40.80991,-73.9391,Private room,30.0,20,86,1
29478604,137358866,Queens,Sunnyside,40.73593,-73.92338,Private room,30.0,9,318,143
29480988,10659007,Brooklyn,Williamsburg,40.70911,-73.94168,Private room,30.0,0,0,1
29487347,222081034,Brooklyn,Bedford-Stuyvesant,40.68601,-73.93455,Private room,30.0,124,89,2
29491529,10323901,Manhattan,Chinatown,40.71399,-73.99157,Entire home/apt,30.0,1,0,1
29492316,31994,Manhattan,Upper West Side,40.78728,-73.97381,Entire home/apt,30.0,15,0,1
29493581,3864301,Queens,Sunnyside,40.74303,-73.91515,Entire home/apt,30.0,2,177,3
29495273,818753,Manhattan,Nolita,40.72458,-73.99458,Private room,30.0,0,0,1
29495933,7985095,Manhattan,Hell's Kitchen,40.76455,-73.99033,Entire home/apt,30.0,121,301,3
29234058,169808541,Queens,Astoria,40.76596,-73.91797,Private room,30.0,0,0,1
29237220,8354383,Manhattan,West Village,40.73927,-74.00936,Entire home/apt,30.0,30,178,1
29237561,24074596,Manhattan,East Village,40.72915,-73.98015,Entire home/apt,30.0,7,0,1
29237852,219930693,Queens,Woodhaven,40.69177,-73.86238,Private room,30.0,10,0,2
29242564,93732420,Queens,Astoria,40.76555,-73.92345,Private room,30.0,52,0,2
29242599,7138174,Manhattan,Upper East Side,40.78547,-73.95122,Entire home/apt,30.0,30,0,1
29253322,219930693,Queens,Woodhaven,40.69132,-73.86082,Private room,30.0,13,0,2
29256229,2715012,Brooklyn,Crown Heights,40.67539,-73.94162,Private room,30.0,79,365,3
29256358,141853769,Brooklyn,Borough Park,40.64402,-73.99751,Entire home/apt,30.0,174,270,2
29259580,3292437,Manhattan,Midtown,40.75271,-73.97067,Entire home/apt,30.0,26,0,1
29260051,187908347,Brooklyn,Crown Heights,40.67426,-73.94673,Entire home/apt,30.0,230,244,6
29505792,183707967,Manhattan,Washington Heights,40.85207,-73.9285,Entire home/apt,90.0,20,0,1
29509877,211549023,Manhattan,Midtown,40.74721,-73.98795,Entire home/apt,1.0,186,258,13
29511905,153141476,Queens,Briarwood,40.70601,-73.81521,Private room,30.0,22,239,2
29513249,222249366,Manhattan,Harlem,40.82126,-73.95265,Entire home/apt,30.0,0,0,1
29514309,222081034,Brooklyn,Bedford-Stuyvesant,40.68518183413505,-73.9325151722976,Private room,3.0,54,257,2
29515670,11549342,Manhattan,Harlem,40.80691,-73.95582,Entire home/apt,30.0,51,189,1
29269102,158406020,Brooklyn,East Flatbush,40.64919,-73.93056,Private room,30.0,20,364,2
29275537,5123160,Manhattan,Two Bridges,40.71247,-73.99398,Entire home/apt,30.0,7,0,1
29280869,220601248,Manhattan,Lower East Side,40.7183,-73.98903,Private room,30.0,28,0,2
29281407,4874700,Brooklyn,Greenpoint,40.72639,-73.94652,Entire home/apt,30.0,19,178,1
29283634,172859639,Brooklyn,Williamsburg,40.70371,-73.93326,Entire home/apt,30.0,4,0,1
29293564,137358866,Queens,Woodside,40.74368,-73.90908,Private room,30.0,12,331,143
29298335,120431726,Brooklyn,Williamsburg,40.71942,-73.94046,Private room,30.0,15,0,1
29301889,105572926,Brooklyn,Crown Heights,40.67663,-73.91751,Private room,30.0,6,0,1
29302018,93732420,Queens,Astoria,40.76528,-73.92349,Entire home/apt,30.0,0,0,2
29303036,838325,Brooklyn,Bushwick,40.69573,-73.93227,Private room,30.0,6,0,1
29303103,20006428,Manhattan,Midtown,40.74719,-73.98954,Entire home/apt,30.0,0,0,1
29515916,7268300,Brooklyn,Williamsburg,40.71271,-73.9646,Private room,30.0,11,0,1
29516095,37510066,Brooklyn,Fort Greene,40.68701,-73.97434,Entire home/apt,30.0,72,0,1
29519083,60525649,Manhattan,Hell's Kitchen,40.75535,-73.99446,Entire home/apt,30.0,17,0,1
29520126,11923041,Brooklyn,Williamsburg,40.71577,-73.95906,Entire home/apt,30.0,0,0,1
29522531,14719992,Brooklyn,Cypress Hills,40.67888,-73.89025,Private room,30.0,15,0,3
29535295,619942,Brooklyn,Cypress Hills,40.68782,-73.87046,Entire home/apt,30.0,32,327,5
29539252,222425618,Bronx,Soundview,40.81965,-73.88004,Private room,30.0,0,0,1
29541214,47022650,Manhattan,East Harlem,40.79398,-73.93574,Entire home/apt,30.0,64,365,5
29543433,621652,Manhattan,Upper West Side,40.78011,-73.98124,Entire home/apt,30.0,13,0,1
29546132,13040838,Brooklyn,Bedford-Stuyvesant,40.69041,-73.95449,Entire home/apt,30.0,10,0,1
29546402,35944,Brooklyn,Brighton Beach,40.57684,-73.96824,Entire home/apt,30.0,0,0,1
29549783,222430446,Manhattan,East Village,40.72295,-73.98712,Entire home/apt,30.0,102,0,2
29307957,20976078,Brooklyn,Crown Heights,40.6753,-73.95227,Private room,30.0,14,0,1
29313128,166794407,Queens,Astoria,40.76728,-73.91254,Private room,30.0,1,0,1
29313881,86156456,Manhattan,Tribeca,40.71484,-74.0084,Entire home/apt,30.0,10,0,1
29327591,107434423,Manhattan,Chelsea,40.7383733,-73.9967525,Entire home/apt,30.0,0,344,1210
29331191,107434423,Manhattan,Upper West Side,40.777553,-73.9834589,Entire home/apt,30.0,2,284,1210
29333330,7389707,Manhattan,Washington Heights,40.84734,-73.94021,Shared room,30.0,15,0,2
29336922,217568399,Brooklyn,Bath Beach,40.60182,-73.99774,Entire home/apt,30.0,13,0,1
29338253,221022609,Brooklyn,Flatlands,40.6326,-73.93195,Private room,30.0,0,0,1
29338399,102542851,Manhattan,SoHo,40.72541,-74.00541,Private room,30.0,0,0,1
29338559,4666670,Queens,Astoria,40.77108,-73.92052,Private room,30.0,21,363,2
29341918,218272490,Manhattan,Upper West Side,40.78084,-73.98099,Private room,30.0,31,0,1
29550259,222430446,Manhattan,East Village,40.72351,-73.98864,Private room,30.0,89,0,2
29565064,217293060,Manhattan,Greenwich Village,40.73391,-73.99629,Entire home/apt,31.0,0,0,3
29567201,222600382,Bronx,Clason Point,40.80895,-73.85074,Entire home/apt,30.0,0,365,1
29567482,3472283,Brooklyn,Gowanus,40.66928,-73.99043,Entire home/apt,30.0,92,91,1
29570523,222626145,Queens,Kew Gardens Hills,40.72426,-73.81442,Entire home/apt,30.0,40,0,1
29575293,41704832,Brooklyn,Bushwick,40.697635650634766,-73.9124984741211,Private room,1.0,368,82,1
29584983,53413881,Brooklyn,Williamsburg,40.70741,-73.95418,Private room,30.0,4,0,1
29585551,131476075,Brooklyn,Bushwick,40.68554,-73.91362,Private room,30.0,118,364,5
29586511,260537,Manhattan,Harlem,40.8103,-73.94372,Private room,30.0,56,36,3
29351570,1810885,Manhattan,East Village,40.7266,-73.97914,Private room,30.0,10,364,3
29356679,134170699,Queens,Elmhurst,40.73590050053576,-73.87829533546658,Private room,30.0,59,89,2
29359092,217159080,Queens,Elmhurst,40.7422,-73.8852,Private room,30.0,94,254,1
29361650,43951615,Brooklyn,Williamsburg,40.70852,-73.95847,Private room,30.0,0,362,2
29381358,221343982,Manhattan,Chelsea,40.75208,-73.9968,Private room,45.0,0,0,1
29384622,221366300,Manhattan,Chelsea,40.74282,-73.99835,Entire home/apt,30.0,56,0,1
29385308,221371129,Brooklyn,Carroll Gardens,40.67771,-74.00006,Entire home/apt,30.0,13,177,1
29411649,134167192,Manhattan,Harlem,40.81535,-73.94146,Private room,30.0,3,0,1
29412402,1949282,Brooklyn,Bushwick,40.69232,-73.90985,Private room,30.0,19,90,4
29758221,42979789,Brooklyn,Williamsburg,40.70705,-73.94063,Private room,30.0,6,0,1
29760740,193502084,Brooklyn,Borough Park,40.64032,-74.00412,Private room,30.0,5,0,8
29760980,223807986,Brooklyn,Vinegar Hill,40.69998,-73.98287,Entire home/apt,30.0,1,365,1
29590847,164178160,Brooklyn,Bedford-Stuyvesant,40.6902,-73.95829,Private room,30.0,2,0,1
29592296,211549023,Manhattan,Midtown,40.74806,-73.98745,Entire home/apt,1.0,265,253,13
29592768,89351775,Queens,Ditmars Steinway,40.77494,-73.92099,Private room,30.0,479,348,1
29605631,137358866,Queens,Woodside,40.74327,-73.9094,Private room,30.0,11,361,143
29628681,223027077,Manhattan,Upper East Side,40.76158,-73.95884,Entire home/apt,30.0,2,0,1
29629048,160050819,Manhattan,East Village,40.727,-73.9793,Entire home/apt,30.0,1,0,1
29630939,6837618,Brooklyn,Bedford-Stuyvesant,40.68442,-73.94614,Entire home/apt,30.0,3,0,1
29631258,23788168,Brooklyn,Bedford-Stuyvesant,40.6832,-73.93836,Private room,30.0,23,0,2
29631729,9358058,Brooklyn,Williamsburg,40.71126,-73.95664,Entire home/apt,30.0,55,0,1
29635253,34075689,Queens,Maspeth,40.72028,-73.90154,Entire home/apt,30.0,55,315,1
29651529,223180509,Manhattan,East Village,40.72341,-73.9838,Entire home/apt,30.0,332,304,1
29653847,223198021,Brooklyn,Prospect-Lefferts Gardens,40.66195,-73.94486,Private room,30.0,62,0,1
29654321,7863991,Brooklyn,Williamsburg,40.71765,-73.94176,Entire home/apt,180.0,71,219,1
29655436,4452717,Brooklyn,Greenpoint,40.71959,-73.95265,Entire home/apt,30.0,0,0,1
29657991,16502641,Brooklyn,South Slope,40.661059706252914,-73.9863409930498,Entire home/apt,30.0,21,0,1
29761272,223913025,Queens,Cambria Heights,40.69575,-73.74173,Private room,30.0,0,0,1
29775040,149929,Brooklyn,Fort Greene,40.69076,-73.97244,Entire home/apt,30.0,113,147,1
29776313,864766,Brooklyn,Park Slope,40.66897,-73.97613,Entire home/apt,30.0,10,0,1
29780863,6458347,Manhattan,Chelsea,40.7464,-74.00024,Entire home/apt,30.0,23,365,1
29781403,22464812,Brooklyn,Kensington,40.64196,-73.98302,Entire home/apt,30.0,102,365,1
29782186,107161778,Brooklyn,Crown Heights,40.66539,-73.93307,Private room,30.0,0,0,1
29794270,120245209,Brooklyn,Canarsie,40.63557,-73.89422,Private room,30.0,13,270,3
29794702,20241112,Brooklyn,Prospect-Lefferts Gardens,40.65643,-73.95884,Entire home/apt,30.0,23,0,1
29797971,77744317,Bronx,Williamsbridge,40.88309,-73.85824,Private room,30.0,0,365,1
29798872,224190427,Manhattan,Morningside Heights,40.80378,-73.96455,Private room,30.0,16,0,1
29799125,57146691,Manhattan,Midtown,40.75602,-73.96954,Entire home/apt,30.0,0,0,1
29800110,49701856,Brooklyn,Bushwick,40.69165,-73.90567,Private room,2.0,135,0,1
29658021,16104,Manhattan,East Harlem,40.80059,-73.9422,Private room,30.0,2,358,2
29659322,223238601,Brooklyn,Bedford-Stuyvesant,40.69523,-73.93519,Private room,30.0,43,74,1
29659392,158181451,Queens,Flushing,40.75017,-73.82886,Private room,30.0,0,180,8
29661457,2930482,Queens,Ridgewood,40.69994,-73.89862,Private room,30.0,1,0,1
29674246,21610233,Manhattan,Battery Park City,40.71779,-74.01511,Entire home/apt,30.0,0,0,1
29800927,157703622,Manhattan,Lower East Side,40.7178,-73.9912,Entire home/apt,30.0,0,0,2
29804246,42676520,Manhattan,Harlem,40.80535,-73.94793,Private room,60.0,252,128,6
29814549,187908347,Brooklyn,Crown Heights,40.67453,-73.94789,Entire home/apt,30.0,227,155,6
29821998,52767716,Queens,Long Island City,40.74956,-73.93836,Private room,30.0,3,0,1
29824343,29279378,Manhattan,Harlem,40.82585,-73.94524,Entire home/apt,30.0,17,269,1
29825681,1995636,Manhattan,Midtown,40.75868,-73.96602,Entire home/apt,30.0,0,0,2
29825825,224350246,Brooklyn,Bedford-Stuyvesant,40.68547,-73.91733,Entire home/apt,30.0,5,0,1
29827530,6856247,Brooklyn,Park Slope,40.67275,-73.97541,Entire home/apt,30.0,10,0,2
29828333,216634331,Manhattan,Harlem,40.82263,-73.94332,Entire home/apt,30.0,15,0,1
29829066,179668570,Brooklyn,Williamsburg,40.71146,-73.94006,Entire home/apt,30.0,69,0,1
29677672,54975120,Manhattan,Hell's Kitchen,40.76182,-73.99326,Entire home/apt,30.0,5,0,1
29679419,3474442,Brooklyn,Fort Greene,40.69483,-73.98241,Entire home/apt,60.0,5,163,1
29681004,15197115,Manhattan,West Village,40.73532,-74.00628,Entire home/apt,30.0,3,0,1
29683293,223393782,Brooklyn,Cypress Hills,40.68979,-73.86942,Private room,30.0,13,88,1
29683957,18283992,Brooklyn,Williamsburg,40.71913,-73.9638,Entire home/apt,30.0,3,0,1
29684573,31039254,Brooklyn,East Flatbush,40.64904,-73.93517,Private room,1.0,202,347,1
29686576,13392472,Manhattan,Lower East Side,40.71893,-73.99049,Entire home/apt,30.0,68,0,1
29686857,223422291,Queens,Ridgewood,40.70417,-73.9036,Entire home/apt,30.0,58,76,2
29698179,324657,Brooklyn,Prospect Heights,40.67981,-73.974,Entire home/apt,30.0,19,0,1
29700761,1784096,Brooklyn,South Slope,40.66826,-73.99037,Entire home/apt,30.0,29,244,1
29831517,224384517,Brooklyn,Canarsie,40.64438,-73.89096,Private room,2.0,484,149,1
29834691,224413673,Manhattan,Harlem,40.80339,-73.95204,Entire home/apt,30.0,4,0,1
29835159,16398154,Brooklyn,Prospect Heights,40.67968,-73.96859,Entire home/apt,30.0,7,0,1
29844533,224461227,Manhattan,Chelsea,40.74552,-73.99921,Entire home/apt,30.0,2,0,1
29847492,159598333,Manhattan,Upper East Side,40.78335,-73.94685,Entire home/apt,30.0,13,365,12
29850004,224498087,Manhattan,Nolita,40.72306,-73.99526,Entire home/apt,30.0,0,0,1
29851718,117932348,Manhattan,Stuyvesant Town,40.7338,-73.98055,Entire home/apt,31.0,0,177,4
29851985,20491372,Queens,Rego Park,40.72872,-73.8528,Private room,30.0,1,0,1
29855796,10843764,Brooklyn,Crown Heights,40.66971,-73.94821,Private room,30.0,0,0,2
29858182,216456504,Bronx,Wakefield,40.89392,-73.84427,Private room,30.0,59,365,3
29858919,1257071,Brooklyn,Bedford-Stuyvesant,40.68394,-73.95506,Entire home/apt,30.0,5,0,1
29858941,216456504,Bronx,Wakefield,40.89402,-73.84437,Entire home/apt,30.0,43,0,3
29701465,10843764,Brooklyn,Crown Heights,40.67058,-73.94832,Entire home/apt,30.0,1,0,2
29701921,223511106,Manhattan,Financial District,40.7034,-74.00935,Entire home/apt,30.0,11,0,1
29703513,66275777,Manhattan,NoHo,40.72584,-73.99413,Entire home/apt,30.0,4,141,1
29730504,223667060,Brooklyn,Bushwick,40.69417,-73.90715,Entire home/apt,30.0,3,89,1
29731625,30177875,Brooklyn,Crown Heights,40.67533,-73.95742,Entire home/apt,30.0,10,0,1
29733748,220229838,Manhattan,Midtown,40.76387,-73.97573,Hotel room,30.0,12,363,10
29740134,30240946,Manhattan,Washington Heights,40.85055,-73.92929,Private room,30.0,0,0,1
29740171,45618730,Brooklyn,Bedford-Stuyvesant,40.69445,-73.94428,Private room,30.0,12,0,1
29754946,76327788,Manhattan,Kips Bay,40.74463,-73.97562,Entire home/apt,30.0,29,0,1
29758199,71560458,Queens,Bayswater,40.60589,-73.76981,Entire home/apt,30.0,42,90,1
29877195,113274391,Manhattan,Murray Hill,40.74812,-73.97256,Entire home/apt,30.0,0,0,1
29877448,162280872,Manhattan,Upper East Side,40.76078414916992,-73.96043395996094,Entire home/apt,30.0,9,334,246
29879085,24449433,Manhattan,East Village,40.72407,-73.98204,Entire home/apt,30.0,18,0,1
29880813,27494721,Brooklyn,Bedford-Stuyvesant,40.68236,-73.91969,Entire home/apt,30.0,0,0,1
29881973,223715716,Manhattan,Harlem,40.8238,-73.93884,Private room,30.0,4,0,1
29883990,152457143,Brooklyn,Williamsburg,40.70792,-73.95422,Private room,30.0,9,0,1
29893519,174797199,Manhattan,Lower East Side,40.72128,-73.98897,Entire home/apt,30.0,11,0,1
29897445,224812047,Queens,Woodhaven,40.69677,-73.85449,Entire home/apt,30.0,0,0,1
29897911,224815152,Manhattan,Hell's Kitchen,40.75565,-73.99635,Private room,30.0,22,365,10
29898471,224806557,Brooklyn,Greenpoint,40.71922,-73.95386,Entire home/apt,30.0,6,0,1
29905155,201940587,Brooklyn,Columbia St,40.688892,-73.999565,Entire home/apt,30.0,138,269,1
29967433,225313172,Manhattan,Washington Heights,40.83129,-73.94183,Private room,30.0,74,364,3
29967770,1126015,Brooklyn,Vinegar Hill,40.7022,-73.98422,Entire home/apt,60.0,7,72,1
29968121,157067019,Queens,Flushing,40.76501,-73.82761,Private room,30.0,0,89,3
29968478,78110875,Queens,Rego Park,40.72915,-73.85275,Entire home/apt,30.0,10,0,1
29981728,38392972,Brooklyn,Bushwick,40.70064,-73.91453,Entire home/apt,30.0,2,0,1
29981890,224954032,Manhattan,East Harlem,40.80771,-73.9388,Entire home/apt,30.0,52,0,1
29982192,8246221,Brooklyn,Prospect-Lefferts Gardens,40.6611,-73.94949,Entire home/apt,30.0,1,0,1
29987700,11729215,Manhattan,Lower East Side,40.71287,-73.97723,Entire home/apt,30.0,3,0,1
29990168,9864136,Brooklyn,Bushwick,40.68653,-73.91388,Entire home/apt,30.0,9,365,21
29906282,67480949,Queens,East Elmhurst,40.75669368884095,-73.88898084311245,Private room,2.0,245,310,1
29907852,224885898,Brooklyn,Bedford-Stuyvesant,40.6831,-73.9198,Entire home/apt,30.0,18,0,1
29908937,141754466,Brooklyn,Sheepshead Bay,40.606365,-73.944283,Entire home/apt,1.0,105,217,1
29909077,224892300,Brooklyn,Prospect-Lefferts Gardens,40.66093,-73.94038,Private room,30.0,3,0,1
29921568,42295490,Manhattan,Chinatown,40.71617,-73.99406,Private room,30.0,6,0,2
29922930,64802660,Manhattan,Midtown,40.76438,-73.98127,Entire home/apt,184.0,0,0,2
29923198,64802660,Manhattan,Midtown,40.76504,-73.98163,Entire home/apt,153.0,0,0,2
29923252,43044876,Queens,Woodside,40.7465,-73.89963,Private room,30.0,4,0,4
29923522,220229838,Manhattan,Midtown,40.76187,-73.97658,Hotel room,30.0,1,363,10
29923537,220229838,Manhattan,Midtown,40.76174,-73.97564,Hotel room,30.0,0,363,10
29923555,220229838,Manhattan,Midtown,40.76214,-73.97634,Hotel room,30.0,0,363,10
29993012,23952383,Brooklyn,Park Slope,40.67123,-73.9779,Entire home/apt,30.0,27,121,1
29994675,225489491,Brooklyn,Bedford-Stuyvesant,40.67734,-73.90816,Private room,30.0,11,0,1
29995668,8245652,Brooklyn,Bushwick,40.6952,-73.90901,Private room,30.0,6,0,3
29995977,2458913,Brooklyn,Bushwick,40.70334,-73.9205,Private room,30.0,0,0,1
30003335,225530795,Staten Island,West Brighton,40.6286,-74.11558,Private room,30.0,19,365,3
29923582,220229838,Manhattan,Midtown,40.7618,-73.97643,Hotel room,30.0,0,363,10
29923599,220229838,Manhattan,Midtown,40.76176,-73.97659,Hotel room,30.0,1,363,10
29923619,220229838,Manhattan,Midtown,40.76188,-73.97511,Hotel room,30.0,0,363,10
29923634,220229838,Manhattan,Midtown,40.76175,-73.97503,Hotel room,30.0,1,363,10
29923654,220229838,Manhattan,Midtown,40.76231,-73.97467,Hotel room,30.0,0,363,10
29923697,220229838,Manhattan,Midtown,40.76208,-73.9765,Hotel room,30.0,1,363,10
29929095,206229239,Queens,Jamaica,40.67761,-73.76363,Entire home/apt,30.0,26,318,1
29929702,225033890,Brooklyn,East New York,40.66712,-73.88691,Entire home/apt,30.0,155,364,1
29930787,137358866,Queens,Woodside,40.74348,-73.90795,Private room,30.0,9,336,143
30003453,218627196,Brooklyn,South Slope,40.66282,-73.98226,Entire home/apt,30.0,129,88,1
30006962,107434423,Manhattan,Financial District,40.705579,-74.008378,Entire home/apt,30.0,1,224,1210
30012164,30466297,Brooklyn,Clinton Hill,40.68528,-73.96269,Entire home/apt,30.0,12,0,1
30012632,87167456,Brooklyn,Williamsburg,40.7187,-73.9492,Private room,30.0,2,0,1
30015658,220601248,Manhattan,Lower East Side,40.7175,-73.98903,Private room,30.0,39,0,2
30021540,157067019,Queens,Flushing,40.76441,-73.8275,Private room,30.0,2,89,3
30021914,153817,Bronx,Pelham Gardens,40.86347,-73.84128,Entire home/apt,30.0,126,364,1
30023607,29217011,Manhattan,Lower East Side,40.72138,-73.98447,Private room,30.0,1,0,1
30031616,107434423,Manhattan,Upper East Side,40.7723353,-73.950981,Entire home/apt,30.0,1,223,1210
30033284,107434423,Manhattan,Financial District,40.705579,-74.008378,Entire home/apt,30.0,0,239,1210
30034070,211549023,Manhattan,Midtown,40.74619,-73.9871,Entire home/apt,1.0,110,270,13
30038208,225706084,Brooklyn,Prospect-Lefferts Gardens,40.65774,-73.95846,Entire home/apt,30.0,107,88,1
29935981,1902578,Brooklyn,Greenpoint,40.72699,-73.95574,Entire home/apt,30.0,11,358,1
29937451,120245209,Brooklyn,Canarsie,40.63559,-73.89417,Entire home/apt,30.0,82,365,3
29939030,42213050,Queens,Long Island City,40.76255,-73.93185,Entire home/apt,30.0,0,0,1
29942196,224715959,Queens,Jackson Heights,40.75185,-73.89053,Entire home/apt,30.0,75,351,1
29942321,6880682,Brooklyn,Williamsburg,40.71088,-73.9654,Entire home/apt,30.0,8,0,1
29943061,81325020,Brooklyn,Bedford-Stuyvesant,40.67744,-73.92331,Private room,3.0,187,177,2
29943455,200239515,Queens,Woodside,40.7447,-73.89453,Private room,30.0,4,47,225
